instituicao,uf,populacao,conta,estagio,valor,ano
Prefeitura Municipal de Belém - PA,PA,1499641,04.122 - Administração Geral,PAGO,7.551446847E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,04.123 - Administração Financeira,PAGO,3.015827893E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,04.124 - Controle Interno,PAGO,1909799.32,2021
Prefeitura Municipal de Belém - PA,PA,1499641,04.129 - Administração de Receitas,PAGO,699689.09,2021
Prefeitura Municipal de Belém - PA,PA,1499641,06 - Segurança Pública,PAGO,1.0037409444E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,06.183 - Informação e Inteligência,PAGO,12995.0,2021
Prefeitura Municipal de Belém - PA,PA,1499641,06.122 - Administração Geral,PAGO,1.0036109944E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,08 - Assistência Social,PAGO,1.6934076798E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,08.243 - Assistência à Criança e ao Adolescente,PAGO,2089758.7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,08.244 - Assistência Comunitária,PAGO,3.123780107E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,08.122 - Administração Geral,PAGO,1.3595152321E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,09 - Previdência Social,PAGO,1.4780749442E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,09.272 - Previdência do Regime Estatutário,PAGO,64735.0,2021
Prefeitura Municipal de Belém - PA,PA,1499641,09.274 - Previdência Especial,PAGO,1.3667965683E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,09.122 - Administração Geral,PAGO,1.104411659E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10 - Saúde,PAGO,1.06356230261E9,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.301 - Atenção Básica,PAGO,1.4653929283E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,6.4998907588E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.303 - Suporte Profilático e Terapêutico,PAGO,2.072876229E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.304 - Vigilância Sanitária,PAGO,334521.64,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.305 - Vigilância Epidemiológica,PAGO,3.343351672E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,10.122 - Administração Geral,PAGO,2.1253713325E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,11 - Trabalho,PAGO,1.750052305E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,11.334 - Fomento ao Trabalho,PAGO,41249.22,2021
Prefeitura Municipal de Belém - PA,PA,1499641,11.122 - Administração Geral,PAGO,1.745927383E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,12 - Educação,PAGO,5.1855532179E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,12.361 - Ensino Fundamental,PAGO,3.3820196474E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,12.362 - Ensino Médio,PAGO,1228955.61,2021
Prefeitura Municipal de Belém - PA,PA,1499641,12.365 - Educação Infantil,PAGO,6.477333443E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,12.122 - Administração Geral,PAGO,1.054169702E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,13 - Cultura,PAGO,8242353.34,2021
Prefeitura Municipal de Belém - PA,PA,1499641,13.392 - Difusão Cultural,PAGO,3523207.0,2021
Prefeitura Municipal de Belém - PA,PA,1499641,13.122 - Administração Geral,PAGO,4719146.34,2021
Prefeitura Municipal de Belém - PA,PA,1499641,15 - Urbanismo,PAGO,1.3354380473E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,15.451 - Infraestrutura Urbana,PAGO,4.22876811E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,15.452 - Serviços Urbanos,PAGO,7.511093005E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,15.453 - Transportes Coletivos Urbanos,PAGO,306594.63,2021
Prefeitura Municipal de Belém - PA,PA,1499641,15.122 - Administração Geral,PAGO,1.583859895E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,16 - Habitação,PAGO,3.438157573E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,16.482 - Habitação Urbana,PAGO,8779685.8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,16.122 - Administração Geral,PAGO,2.560188993E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,17 - Saneamento,PAGO,3.2313550831E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,17.122 - Administração Geral,PAGO,4.173845098E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,18 - Gestão Ambiental,PAGO,1.608821472E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,18.541 - Preservação e Conservação Ambiental,PAGO,4148001.45,2021
Prefeitura Municipal de Belém - PA,PA,1499641,18.542 - Controle Ambiental,PAGO,9112.13,2021
Prefeitura Municipal de Belém - PA,PA,1499641,18.122 - Administração Geral,PAGO,1.193110114E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,19 - Ciência e Tecnologia,PAGO,2.309824911E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,19.122 - Administração Geral,PAGO,2.105238512E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,23 - Comércio e Serviços,PAGO,1774509.16,2021
Prefeitura Municipal de Belém - PA,PA,1499641,23.122 - Administração Geral,PAGO,1774509.16,2021
Prefeitura Municipal de Belém - PA,PA,1499641,24 - Comunicações,PAGO,1.550109387E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,24.122 - Administração Geral,PAGO,2618050.92,2021
Prefeitura Municipal de Belém - PA,PA,1499641,26 - Transporte,PAGO,5.252361982E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,26.782 - Transporte Rodoviário,PAGO,1.831866031E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,26.784 - Transporte Hidroviário,PAGO,983952.0,2021
Prefeitura Municipal de Belém - PA,PA,1499641,26.122 - Administração Geral,PAGO,3.322100751E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,27 - Desporto e Lazer,PAGO,4468560.39,2021
Prefeitura Municipal de Belém - PA,PA,1499641,27.812 - Desporto Comunitário,PAGO,17000.0,2021
Prefeitura Municipal de Belém - PA,PA,1499641,27.813 - Lazer,PAGO,175323.16,2021
Prefeitura Municipal de Belém - PA,PA,1499641,27.122 - Administração Geral,PAGO,4276237.23,2021
Prefeitura Municipal de Belém - PA,PA,1499641,28 - Encargos Especiais,PAGO,3.9714692064E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,28.843 - Serviço da Dívida Interna,PAGO,1.3476029395E8,2021
Prefeitura Municipal de Belém - PA,PA,1499641,28.844 - Serviço da Dívida Externa,PAGO,2.791849417E7,2021
Prefeitura Municipal de Belém - PA,PA,1499641,28.846 - Outros Encargos Especiais,PAGO,2.0285905573E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,01 - Legislativa,EMPENHADO,1.0641371134E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,01.031 - Ação Legislativa,EMPENHADO,1.0641371134E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03 - Essencial à Justiça,EMPENHADO,4.682657403E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03.092 - Representação Judicial e Extrajudicial,EMPENHADO,1.232854994E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03.122 - Administração Geral,EMPENHADO,3.100977112E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04 - Administração,EMPENHADO,6.0662251298E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.122 - Administração Geral,EMPENHADO,5.1480694548E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.126 - Tecnologia da Informação,EMPENHADO,6.283377858E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.128 - Formação de Recursos Humanos,EMPENHADO,2204553.92,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.129 - Administração de Receitas,EMPENHADO,9128285.82,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.131 - Comunicação Social,EMPENHADO,1.706594918E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06 - Segurança Pública,EMPENHADO,1.4892483104E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.181 - Policiamento,EMPENHADO,1.451395951E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.182 - Defesa Civil,EMPENHADO,427477.92,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.122 - Administração Geral,EMPENHADO,1.3112489469E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08 - Assistência Social,EMPENHADO,2.1073554915E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.241 - Assistência ao Idoso,EMPENHADO,1.463208338E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.242 - Assistência ao Portador de Deficiência,EMPENHADO,5429287.7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.243 - Assistência à Criança e ao Adolescente,EMPENHADO,5.560774803E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.244 - Assistência Comunitária,EMPENHADO,1.2342112692E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.122 - Administração Geral,EMPENHADO,1.104530312E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,09 - Previdência Social,EMPENHADO,1.42806461855E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,09.272 - Previdência do Regime Estatutário,EMPENHADO,1.42806461855E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10 - Saúde,EMPENHADO,2.47875310422E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.301 - Atenção Básica,EMPENHADO,7.4260057882E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.302 - Assistência Hospitalar e Ambulatorial,EMPENHADO,1.70528715099E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.304 - Vigilância Sanitária,EMPENHADO,1.785632719E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.305 - Vigilância Epidemiológica,EMPENHADO,1.300904722E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11 - Trabalho,EMPENHADO,1618258.26,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11.334 - Fomento ao Trabalho,EMPENHADO,235462.33,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11.122 - Administração Geral,EMPENHADO,1382795.93,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12 - Educação,EMPENHADO,1.63196447787E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12.361 - Ensino Fundamental,EMPENHADO,1.00400821316E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12.365 - Educação Infantil,EMPENHADO,6.2795626471E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13 - Cultura,EMPENHADO,6.188169163E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",EMPENHADO,1133819.65,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13.392 - Difusão Cultural,EMPENHADO,2.649318344E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13.122 - Administração Geral,EMPENHADO,3.284447216E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,14 - Direitos da Cidadania,EMPENHADO,988808.37,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,"14.422 - Direitos Individuais, Coletivos e Difusos",EMPENHADO,988808.37,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15 - Urbanismo,EMPENHADO,1.30607089963E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.451 - Infraestrutura Urbana,EMPENHADO,2.3258255927E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.452 - Serviços Urbanos,EMPENHADO,2.0421938136E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.453 - Transportes Coletivos Urbanos,EMPENHADO,7.6553166518E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.122 - Administração Geral,EMPENHADO,9.785235985E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,16 - Habitação,EMPENHADO,3.053501177E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,16.482 - Habitação Urbana,EMPENHADO,3.053501177E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,17 - Saneamento,EMPENHADO,3.1328886293E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,17.512 - Saneamento Básico Urbano,EMPENHADO,3.1140774454E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18 - Gestão Ambiental,EMPENHADO,1.500341656E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18.541 - Preservação e Conservação Ambiental,EMPENHADO,1.131462258E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18.542 - Controle Ambiental,EMPENHADO,3.152634443E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18.543 - Recuperação de Áreas Degradadas,EMPENHADO,3.792935833E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18.122 - Administração Geral,EMPENHADO,6.876449779E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,22 - Indústria,EMPENHADO,3400000.0,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,22.661 - Promoção Industrial,EMPENHADO,3400000.0,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,23 - Comércio e Serviços,EMPENHADO,7.60973921E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,23.691 - Promoção Comercial,EMPENHADO,338328.2,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,23.692 - Comercialização,EMPENHADO,4.700019929E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,23.695 - Turismo,EMPENHADO,2592506.65,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,23.122 - Administração Geral,EMPENHADO,2.608277496E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,27 - Desporto e Lazer,EMPENHADO,3.63915525E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,27.811 - Desporto de Rendimento,EMPENHADO,102714.3,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,27.812 - Desporto Comunitário,EMPENHADO,612670.72,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,27.813 - Lazer,EMPENHADO,480151.81,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,27.122 - Administração Geral,EMPENHADO,3.481633599E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,28 - Encargos Especiais,EMPENHADO,3.8443615542E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,28.843 - Serviço da Dívida Interna,EMPENHADO,1.243795334E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,28.844 - Serviço da Dívida Externa,EMPENHADO,6.599009162E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,28.846 - Outros Encargos Especiais,EMPENHADO,1.940665304E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,01 - Legislativa,PAGO,1.0193044817E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,01.031 - Ação Legislativa,PAGO,1.0193044817E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03 - Essencial à Justiça,PAGO,4.5958094E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03.092 - Representação Judicial e Extrajudicial,PAGO,1.232696706E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,03.122 - Administração Geral,PAGO,3.098351939E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04 - Administração,PAGO,5.7079684535E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.122 - Administração Geral,PAGO,4.9557945769E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.126 - Tecnologia da Informação,PAGO,5.403665579E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.128 - Formação de Recursos Humanos,PAGO,1943842.86,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.129 - Administração de Receitas,PAGO,6781239.33,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,04.131 - Comunicação Social,PAGO,1.190564968E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06 - Segurança Pública,PAGO,1.42900608E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.181 - Policiamento,PAGO,1.001230994E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.182 - Defesa Civil,PAGO,294211.68,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,06.122 - Administração Geral,PAGO,1.3062109897E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08 - Assistência Social,PAGO,1.944349862E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.241 - Assistência ao Idoso,PAGO,1.44485354E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.242 - Assistência ao Portador de Deficiência,PAGO,5215539.58,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.243 - Assistência à Criança e ao Adolescente,PAGO,5.164702499E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.244 - Assistência Comunitária,PAGO,1.1295118034E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,08.122 - Administração Geral,PAGO,1.001124277E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,09 - Previdência Social,PAGO,1.42730430943E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,09.272 - Previdência do Regime Estatutário,PAGO,1.42730430943E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10 - Saúde,PAGO,2.34282727678E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.301 - Atenção Básica,PAGO,7.1921034081E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.302 - Assistência Hospitalar e Ambulatorial,PAGO,1.59609973138E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.304 - Vigilância Sanitária,PAGO,1.669457125E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,10.305 - Vigilância Epidemiológica,PAGO,1.082263334E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11 - Trabalho,PAGO,1595031.48,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11.334 - Fomento ao Trabalho,PAGO,215235.55,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,11.122 - Administração Geral,PAGO,1379795.93,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12 - Educação,PAGO,1.15462237339E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12.361 - Ensino Fundamental,PAGO,7.8601965849E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,12.365 - Educação Infantil,PAGO,3.686027149E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13 - Cultura,PAGO,5.66607964E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,"13.391 - Patrimônio Histórico, Artístico e Arqueológico",PAGO,968239.46,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13.392 - Difusão Cultural,PAGO,2.408267897E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,13.122 - Administração Geral,PAGO,3.03961261E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,14 - Direitos da Cidadania,PAGO,791627.32,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,"14.422 - Direitos Individuais, Coletivos e Difusos",PAGO,791627.32,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15 - Urbanismo,PAGO,1.12748996855E9,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.451 - Infraestrutura Urbana,PAGO,1.7403377371E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.452 - Serviços Urbanos,PAGO,1.3172387531E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.453 - Transportes Coletivos Urbanos,PAGO,7.223570405E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,15.122 - Administração Geral,PAGO,9.447857633E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,16 - Habitação,PAGO,2.288831976E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,16.482 - Habitação Urbana,PAGO,2.288831976E7,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,17 - Saneamento,PAGO,2.7972903494E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,17.512 - Saneamento Básico Urbano,PAGO,2.7784791655E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18 - Gestão Ambiental,PAGO,1.2352953473E8,2021
Prefeitura Municipal de Curitiba - PR,PR,1948626,18.541 - Preservação e Conservação Ambiental,PAGO,9839478.32,2021
